,name,zipcode,county_string,rating,review_count,category
5423,Best Friendz Klubhouse,53212,"Milwaukee County, Wisconsin",4.5,2,Mexican
5424,QDOBA Mexican Eats,53217,"Milwaukee County, Wisconsin",2.5,15,Mexican
5425,Spring Gardens Cafe,53221,"Milwaukee County, Wisconsin",3.5,23,Mexican
5426,Chipotle Mexican Grill,53215,"Milwaukee County, Wisconsin",4.5,21,Mexican
5427,QDOBA Mexican Eats,53202,"Milwaukee County, Wisconsin",3.0,4,Mexican
5428,Taqueria Lomeli,53204,"Milwaukee County, Wisconsin",5.0,1,Mexican
5429,Chano's Corner,53204,"Milwaukee County, Wisconsin",5.0,1,Mexican
5430,Burrito Xpress,53129,"Milwaukee County, Wisconsin",3.5,6,Mexican
5431,QDOBA Mexican Eats,53217,"Milwaukee County, Wisconsin",2.5,16,Mexican
5432,Chicken Palace,53215,"Milwaukee County, Wisconsin",3.0,23,Mexican
5433,QDOBA Mexican Eats,53154,"Milwaukee County, Wisconsin",3.5,8,Mexican
5434,QDOBA Mexican Eats,53220,"Milwaukee County, Wisconsin",3.5,16,Mexican
5435,Omega  Restaurant,53215,"Milwaukee County, Wisconsin",3.0,79,Mexican
5436,QDOBA Mexican Eats,53227,"Milwaukee County, Wisconsin",4.0,10,Mexican
5437,Taqueria La Costena,53215,"Milwaukee County, Wisconsin",4.5,2,Mexican
5438,El Patron Mexican Food and Bar,53215,"Milwaukee County, Wisconsin",4.0,1,Mexican
5439,Chicken Palace,53204,"Milwaukee County, Wisconsin",2.5,4,Mexican
5440,Taco De Bajo,53202,"Milwaukee County, Wisconsin",1.5,3,Mexican
5441,Cielito Salvadoreño,53204,"Milwaukee County, Wisconsin",5.0,1,Mexican
5442,QDOBA Mexican Eats,53202,"Milwaukee County, Wisconsin",2.0,13,Mexican
5443,Asian Fusion,53202,"Milwaukee County, Wisconsin",4.5,67,Chinese
5444,Jing's,53202,"Milwaukee County, Wisconsin",3.5,131,Chinese
5445,Peking House,53202,"Milwaukee County, Wisconsin",3.5,90,Chinese
5446,Huan Xi,53211,"Milwaukee County, Wisconsin",3.5,138,Chinese
5447,Peking Chef,53217,"Milwaukee County, Wisconsin",4.0,47,Chinese
5448,China East,53213,"Milwaukee County, Wisconsin",4.0,40,Chinese
5449,Fusion Cafe,53214,"Milwaukee County, Wisconsin",4.5,94,Chinese
5450,Panda Gourmet,53154,"Milwaukee County, Wisconsin",4.0,37,Chinese
5451,Cheng Wong Restaurant,53214,"Milwaukee County, Wisconsin",4.0,27,Chinese
5452,Emperor of China,53202,"Milwaukee County, Wisconsin",3.5,108,Chinese
5453,San Dong Express,53207,"Milwaukee County, Wisconsin",3.5,49,Chinese
5454,Eat Rice,53220,"Milwaukee County, Wisconsin",4.0,49,Chinese
5455,Royal Wok,53209,"Milwaukee County, Wisconsin",4.5,15,Chinese
5456,Confucius House Chinese Restaurant,53130,"Milwaukee County, Wisconsin",4.0,47,Chinese
5457,East Garden Chinese Restaurant,53211,"Milwaukee County, Wisconsin",3.5,62,Chinese
5458,WOK 2 GO,53209,"Milwaukee County, Wisconsin",4.5,10,Chinese
5459,Hibachi Express,53110,"Milwaukee County, Wisconsin",3.5,28,Chinese
5460,Fortune Restaurant,53227,"Milwaukee County, Wisconsin",3.5,114,Chinese
5461,China House,53221,"Milwaukee County, Wisconsin",3.5,23,Chinese
5462,Lucky Liu's,53202,"Milwaukee County, Wisconsin",3.5,129,Chinese
5463,China Chef,53172,"Milwaukee County, Wisconsin",3.5,26,Chinese
5464,Asian Garden,53132,"Milwaukee County, Wisconsin",3.5,22,Chinese
5465,Happy Wok,53226,"Milwaukee County, Wisconsin",4.0,21,Chinese
5466,Fortune Chinese Restaurant,53130,"Milwaukee County, Wisconsin",3.0,36,Chinese
5467,AA Wok Zone,53202,"Milwaukee County, Wisconsin",3.5,53,Chinese
5468,Royal Garden,53217,"Milwaukee County, Wisconsin",3.0,36,Chinese
5469,Xee Yoo,53224,"Milwaukee County, Wisconsin",4.5,16,Chinese
5470,Yen Hwa Chinese Restaurant,53154,"Milwaukee County, Wisconsin",3.0,25,Chinese
5471,Yen Ching,53223,"Milwaukee County, Wisconsin",3.5,76,Chinese
5472,Chopstix,53202,"Milwaukee County, Wisconsin",2.5,67,Chinese
5473,No 1 Chinese Restaurant,53216,"Milwaukee County, Wisconsin",4.5,3,Chinese
5474,No. 1 Chinese Restaurant,53213,"Milwaukee County, Wisconsin",3.0,36,Chinese
5475,No 1 Chinese Restaurant,53207,"Milwaukee County, Wisconsin",2.5,38,Chinese
5476,Chinese Chef,53218,"Milwaukee County, Wisconsin",3.5,16,Chinese
5477,Green Tea Garden Chinese Restaurant,53132,"Milwaukee County, Wisconsin",3.5,12,Chinese
5478,Tangled Noodles and More,53233,"Milwaukee County, Wisconsin",4.0,34,Chinese
5479,No 1 Chinese Restaurant,53211,"Milwaukee County, Wisconsin",2.5,27,Chinese
5480,Wing's Carryout,53222,"Milwaukee County, Wisconsin",4.0,16,Chinese
5481,Chinese Pagoda,53213,"Milwaukee County, Wisconsin",3.0,24,Chinese
5482,Dinersland,53208,"Milwaukee County, Wisconsin",3.0,13,Chinese
5483,Lotus,53154,"Milwaukee County, Wisconsin",3.0,62,Chinese
5484,Tsing Tao Chinese Restaurant,53110,"Milwaukee County, Wisconsin",2.5,15,Chinese
5485,Great Taste,53213,"Milwaukee County, Wisconsin",3.0,30,Chinese
5486,San Fong,53172,"Milwaukee County, Wisconsin",3.0,15,Chinese
5487,Lychee Garden,53220,"Milwaukee County, Wisconsin",3.0,34,Chinese
5488,William Ho's Lobster House,53211,"Milwaukee County, Wisconsin",2.5,43,Chinese
5489,RuYi,53223,"Milwaukee County, Wisconsin",3.5,76,Chinese
5490,Buddha Lounge,53202,"Milwaukee County, Wisconsin",3.0,125,Chinese
5491,Peking Garden,53219,"Milwaukee County, Wisconsin",3.0,25,Chinese
5492,Super No 1,53221,"Milwaukee County, Wisconsin",3.0,17,Chinese
5493,New No 1,53219,"Milwaukee County, Wisconsin",3.0,32,Chinese
5494,China Hut,53220,"Milwaukee County, Wisconsin",3.5,19,Chinese
5495,China Town Restaurant,53208,"Milwaukee County, Wisconsin",3.5,3,Chinese
5496,Peony Restaurant,53226,"Milwaukee County, Wisconsin",3.0,46,Chinese
5497,China Wok,53211,"Milwaukee County, Wisconsin",1.5,22,Chinese
5498,Great Apple Chinese,53227,"Milwaukee County, Wisconsin",3.0,18,Chinese
5499,P.F. Chang's,53226,"Milwaukee County, Wisconsin",3.0,141,Chinese
5500,Panda Express,53203,"Milwaukee County, Wisconsin",3.0,8,Chinese
5501,Ya Ya Chinese Restaurant,53218,"Milwaukee County, Wisconsin",3.5,16,Chinese
5502,Golden Dragon,53215,"Milwaukee County, Wisconsin",3.5,3,Chinese
5503,No.1 Chinese Restaurant,53215,"Milwaukee County, Wisconsin",2.0,20,Chinese
5504,Pacific Orient Express,53210,"Milwaukee County, Wisconsin",4.5,5,Chinese
5505,Kings Wok,53132,"Milwaukee County, Wisconsin",3.0,9,Chinese
5506,China King,53207,"Milwaukee County, Wisconsin",2.0,16,Chinese
5507,Lee Kong,53217,"Milwaukee County, Wisconsin",3.0,6,Chinese
5508,Panda Hut,53213,"Milwaukee County, Wisconsin",2.5,16,Chinese
5509,Wong's Wok,53216,"Milwaukee County, Wisconsin",3.0,3,Chinese
5510,China Taste,53208,"Milwaukee County, Wisconsin",3.0,4,Chinese
5511,WingHo Chinese Restaurant,53227,"Milwaukee County, Wisconsin",2.5,10,Chinese
5512,China Max,53129,"Milwaukee County, Wisconsin",2.5,6,Chinese
5513,Panda Express,53129,"Milwaukee County, Wisconsin",4.0,13,Chinese
5514,Egg Roll House,53214,"Milwaukee County, Wisconsin",3.0,14,Chinese
5515,Joys Wok,53227,"Milwaukee County, Wisconsin",2.5,9,Chinese
5516,Kwik Wok,53204,"Milwaukee County, Wisconsin",2.5,3,Chinese
5517,Ling's Chinese Restaurant,53220,"Milwaukee County, Wisconsin",3.0,10,Chinese
5518,China I,53223,"Milwaukee County, Wisconsin",2.5,11,Chinese
5519,Panda Hut Chinese Restaurant,53214,"Milwaukee County, Wisconsin",2.5,14,Chinese
5520,Panda Express,53227,"Milwaukee County, Wisconsin",3.0,19,Chinese
5521,Genghis Khan Mongolian BBQ,53226,"Milwaukee County, Wisconsin",3.0,46,Chinese
5522,Buffet City,53224,"Milwaukee County, Wisconsin",3.0,13,Chinese
5523,Panda Express,53217,"Milwaukee County, Wisconsin",2.0,4,Chinese
5524,HuHot Mongolian Grill,53227,"Milwaukee County, Wisconsin",3.0,23,Chinese
5525,Beijing Express,53204,"Milwaukee County, Wisconsin",2.0,2,Chinese
5526,King's Buffet Chinese Restaurant,53214,"Milwaukee County, Wisconsin",1.0,5,Chinese
5527,Thai Lotus,53212,"Milwaukee County, Wisconsin",2.5,7,Chinese
5528,Hong Kong Express,53212,"Milwaukee County, Wisconsin",2.0,5,Chinese
5529,Panda Express,53221,"Milwaukee County, Wisconsin",2.5,15,Chinese
5530,New China Buffet,53227,"Milwaukee County, Wisconsin",2.0,30,Chinese
5531,Hong Kong Express,53223,"Milwaukee County, Wisconsin",2.0,12,Chinese
5532,New China Buffet,53221,"Milwaukee County, Wisconsin",1.5,23,Chinese
5533,Panda Express,53214,"Milwaukee County, Wisconsin",2.5,20,Chinese
5534,Panda Express,53154,"Milwaukee County, Wisconsin",2.0,16,Chinese
5535,Huan Xi Express,53233,"Milwaukee County, Wisconsin",1.0,1,Chinese
5536,L O China Buffet,53215,"Milwaukee County, Wisconsin",2.0,3,Chinese
5537,Chinese Gourmet Express,53226,"Milwaukee County, Wisconsin",2.5,7,Chinese
5538,Oak Barrel Public House,53203,"Milwaukee County, Wisconsin",4.0,17,American (Traditional)
5539,Stella Van Buren,53202,"Milwaukee County, Wisconsin",4.5,74,American (Traditional)
5540,Dobie's Restaurant & Lounge,53235,"Milwaukee County, Wisconsin",3.5,30,American (Traditional)
5541,The Brick Pub & Grill,53209,"Milwaukee County, Wisconsin",4.0,38,American (Traditional)
5542,Who's On Third,53203,"Milwaukee County, Wisconsin",4.0,160,American (Traditional)
5543,Joe's K Ranch,53110,"Milwaukee County, Wisconsin",4.0,31,American (Traditional)
5544,Camino,53204,"Milwaukee County, Wisconsin",4.5,143,American (Traditional)
5545,Southbound Saloon & Eatery,53154,"Milwaukee County, Wisconsin",4.5,13,American (Traditional)
5546,The Tap Room,53172,"Milwaukee County, Wisconsin",4.0,33,American (Traditional)
5547,Drink Wisconsinbly Pub,53204,"Milwaukee County, Wisconsin",4.0,77,American (Traditional)
5548,Dickey's Barbecue Pit,53217,"Milwaukee County, Wisconsin",3.0,17,American (Traditional)
5549,Oscar's Winner's Circle,53215,"Milwaukee County, Wisconsin",3.5,9,American (Traditional)
5550,4823 Pub & Grill,53214,"Milwaukee County, Wisconsin",4.0,1,American (Traditional)
5551,Light Palace Pub & Grill,53110,"Milwaukee County, Wisconsin",4.0,8,American (Traditional)
5552,Daddys Soul Food Grille,53208,"Milwaukee County, Wisconsin",4.0,33,American (Traditional)
5553,Carson's Ribs,53203,"Milwaukee County, Wisconsin",4.0,149,American (Traditional)
5554,Castillos Restaurant,53110,"Milwaukee County, Wisconsin",3.5,11,American (Traditional)
5555,The Lodge,53110,"Milwaukee County, Wisconsin",4.0,14,American (Traditional)
5556,East Side Grill,53211,"Milwaukee County, Wisconsin",5.0,1,American (Traditional)
5557,Polonez Restaurant,53235,"Milwaukee County, Wisconsin",4.0,66,American (Traditional)
5558,Oak Creek Diner,53154,"Milwaukee County, Wisconsin",4.0,78,American (Traditional)
5559,The Knick,53202,"Milwaukee County, Wisconsin",3.5,158,American (Traditional)
5560,Brew Town Pub & Grill,53172,"Milwaukee County, Wisconsin",4.0,2,American (Traditional)
5561,SweetDiner,53202,"Milwaukee County, Wisconsin",4.0,167,American (Traditional)
5562,Boerner Restaurant,53130,"Milwaukee County, Wisconsin",4.5,9,American (Traditional)
5563,The Hideaway Pub & Eatery,53132,"Milwaukee County, Wisconsin",4.0,48,American (Traditional)
5564,Sobelman's Pub & Grill,53233,"Milwaukee County, Wisconsin",4.0,629,American (Traditional)
5565,Lakeside Pub and Grill,53110,"Milwaukee County, Wisconsin",3.5,36,American (Traditional)
5566,The Explorium Brewpub Southridge,53129,"Milwaukee County, Wisconsin",4.0,98,American (Traditional)
5567,Gingerz Sportz Pub And Grill,53207,"Milwaukee County, Wisconsin",4.0,10,American (Traditional)
5568,Dickens Grille & Spirits,53214,"Milwaukee County, Wisconsin",3.5,13,American (Traditional)
5569,Lucky Chance,53219,"Milwaukee County, Wisconsin",4.5,12,American (Traditional)
5570,The Packing House,53207,"Milwaukee County, Wisconsin",4.0,178,American (Traditional)
5571,Milwaukee ChopHouse,53203,"Milwaukee County, Wisconsin",4.0,86,American (Traditional)
5572,Harry's on Brady,53202,"Milwaukee County, Wisconsin",3.5,46,American (Traditional)
5573,Pitch's,53202,"Milwaukee County, Wisconsin",3.5,71,American (Traditional)
5574,Dickey's Barbecue Pit,53219,"Milwaukee County, Wisconsin",3.0,64,American (Traditional)
5575,Ervs Mug,53154,"Milwaukee County, Wisconsin",4.0,93,American (Traditional)
5576,Dopp's Bar & Grill,53214,"Milwaukee County, Wisconsin",4.5,3,American (Traditional)
5577,42 Ale House,53235,"Milwaukee County, Wisconsin",3.5,68,American (Traditional)
5578,Cafe Calatrava,53202,"Milwaukee County, Wisconsin",4.0,36,American (Traditional)
5579,Snack Boys Snack Bar,53204,"Milwaukee County, Wisconsin",4.5,24,American (Traditional)
5580,Glen Cafe,53209,"Milwaukee County, Wisconsin",4.0,27,American (Traditional)
5581,Bert's Bar,53235,"Milwaukee County, Wisconsin",3.5,21,American (Traditional)
5582,Zebb's Family Restaurant,53221,"Milwaukee County, Wisconsin",3.5,35,American (Traditional)
5583,Final Approach,53207,"Milwaukee County, Wisconsin",4.0,76,American (Traditional)
5584,Sandras On the Park,53130,"Milwaukee County, Wisconsin",3.5,41,American (Traditional)
5585,Sobelman's,53233,"Milwaukee County, Wisconsin",3.5,100,American (Traditional)
5586,The National Café & Takeaway,53204,"Milwaukee County, Wisconsin",4.0,239,American (Traditional)
5587,O' Lydia's,53204,"Milwaukee County, Wisconsin",4.0,144,American (Traditional)
5588,Crispy and Grill,53219,"Milwaukee County, Wisconsin",4.5,5,American (Traditional)
5589,Romeys Place Bar & Grill,53132,"Milwaukee County, Wisconsin",4.5,11,American (Traditional)
5590,Michael's Family Restaurant,53227,"Milwaukee County, Wisconsin",4.0,33,American (Traditional)
5591,The Vanguard,53207,"Milwaukee County, Wisconsin",4.5,301,American (Traditional)
5592,Branded Steer,53154,"Milwaukee County, Wisconsin",3.0,120,American (Traditional)
5593,Jackson's Blue Ribbon Pub,53205,"Milwaukee County, Wisconsin",3.5,164,American (Traditional)
5594,Rock Bottom Restaurant & Brewery,53203,"Milwaukee County, Wisconsin",3.5,329,American (Traditional)
5595,Ray & Dot's Tap,53129,"Milwaukee County, Wisconsin",4.0,13,American (Traditional)
5596,Mae Velma's Corned Beef,53222,"Milwaukee County, Wisconsin",3.5,3,American (Traditional)
5597,Saz's State House,53208,"Milwaukee County, Wisconsin",3.5,138,American (Traditional)
5598,The Cellar Pub & Grill,53154,"Milwaukee County, Wisconsin",3.5,19,American (Traditional)
5599,Bowery Bar and Grill,53132,"Milwaukee County, Wisconsin",3.5,10,American (Traditional)
5600,The Riverwest Filling Station,53212,"Milwaukee County, Wisconsin",4.0,112,American (Traditional)
5601,Munchies Frozen Custard,53218,"Milwaukee County, Wisconsin",1.0,1,American (Traditional)
5602,Real Chili Restaurant,53202,"Milwaukee County, Wisconsin",4.0,121,American (Traditional)
5603,Fixture Pizza Pub,53204,"Milwaukee County, Wisconsin",4.0,89,American (Traditional)
5604,My Office,53202,"Milwaukee County, Wisconsin",4.0,43,American (Traditional)
5605,Wegner's St Martins Inn,53132,"Milwaukee County, Wisconsin",4.0,64,American (Traditional)
5606,Smyth,53204,"Milwaukee County, Wisconsin",4.0,136,American (Traditional)
5607,Cudahy Burger Joint,53110,"Milwaukee County, Wisconsin",4.0,62,American (Traditional)
5608,St Francis Brewing Co,53235,"Milwaukee County, Wisconsin",3.5,169,American (Traditional)
5609,Harry's Bar & Grill,53211,"Milwaukee County, Wisconsin",3.5,87,American (Traditional)
5610,Martino's Italian Beef,53221,"Milwaukee County, Wisconsin",4.0,90,American (Traditional)
5611,Pegasus Restaurant,53214,"Milwaukee County, Wisconsin",4.0,42,American (Traditional)
5612,The Wicked Hop,53202,"Milwaukee County, Wisconsin",3.5,350,American (Traditional)
5613,Real Chili Restaurant,53233,"Milwaukee County, Wisconsin",3.5,45,American (Traditional)
5614,George Webb Restaurant,53207,"Milwaukee County, Wisconsin",3.5,22,American (Traditional)
5615,Roufus Pettis Showtime Sports Bar & Grill,53225,"Milwaukee County, Wisconsin",3.0,6,American (Traditional)
5616,The Gasthaus,53211,"Milwaukee County, Wisconsin",3.5,3,American (Traditional)
5617,The Farmer's Wife,53214,"Milwaukee County, Wisconsin",3.0,59,American (Traditional)
5618,Butch's Pub & Eatery,53227,"Milwaukee County, Wisconsin",3.5,16,American (Traditional)
5619,Brian's Restaurant,53154,"Milwaukee County, Wisconsin",2.5,5,American (Traditional)
5620,6 Points Pub & Grill,53214,"Milwaukee County, Wisconsin",4.5,3,American (Traditional)
5621,Swiss Street Pub & Grille,53132,"Milwaukee County, Wisconsin",4.0,8,American (Traditional)
5622,Bavarian Bierhaus,53217,"Milwaukee County, Wisconsin",3.5,4,American (Traditional)
5623,Club Charlies,53202,"Milwaukee County, Wisconsin",3.5,82,American (Traditional)
5624,Blue's Egg,53213,"Milwaukee County, Wisconsin",4.5,1132,American (Traditional)
5625,Griddlers Cafe - Greenfield,53221,"Milwaukee County, Wisconsin",3.0,18,American (Traditional)
5626,Landmark Family Restaurant,53207,"Milwaukee County, Wisconsin",4.0,42,American (Traditional)
5627,Melts & Cheese,53226,"Milwaukee County, Wisconsin",3.5,14,American (Traditional)
5628,Solly's Grille,53212,"Milwaukee County, Wisconsin",3.5,241,American (Traditional)
5629,Cork 'N Cleaver,53207,"Milwaukee County, Wisconsin",3.5,13,American (Traditional)
5630,Spirits Bar & Grill,53172,"Milwaukee County, Wisconsin",4.0,3,American (Traditional)
5631,The Tracks,53212,"Milwaukee County, Wisconsin",3.5,54,American (Traditional)
5632,Ferch's Malt Shoppe & Grille,53129,"Milwaukee County, Wisconsin",3.0,57,American (Traditional)
5633,The Soup & Stock Market,53202,"Milwaukee County, Wisconsin",4.0,26,American (Traditional)
5634,Cafe at the Pfister,53202,"Milwaukee County, Wisconsin",3.5,27,American (Traditional)
5635,J&B's Blue Ribbon Bar and Grill,53214,"Milwaukee County, Wisconsin",4.0,31,American (Traditional)
5636,Ted's Ice Cream & Restaurant,53213,"Milwaukee County, Wisconsin",4.0,54,American (Traditional)
5637,Funky Fresh Spring Rolls,53207,"Milwaukee County, Wisconsin",4.0,1,American (Traditional)
5638,Ma Fischer's,53202,"Milwaukee County, Wisconsin",3.0,148,American (Traditional)
5639,AJ's Pizza and Chicken,53212,"Milwaukee County, Wisconsin",3.5,3,American (Traditional)
5640,Karma Bar & Grill,53202,"Milwaukee County, Wisconsin",3.5,149,American (Traditional)
5641,Stack'd,53204,"Milwaukee County, Wisconsin",3.5,328,American (Traditional)
5642,Downtown Kitchen,53202,"Milwaukee County, Wisconsin",3.5,18,American (Traditional)
5643,Benno's,53214,"Milwaukee County, Wisconsin",4.0,58,American (Traditional)
5644,Ruby Tuesday,53129,"Milwaukee County, Wisconsin",3.5,45,American (Traditional)
5645,Shake Shack,53202,"Milwaukee County, Wisconsin",3.5,94,American (Traditional)
5646,Charcoal Grill & Rotisserie,53154,"Milwaukee County, Wisconsin",3.0,37,American (Traditional)
5647,Jack Pandl's Whitefish Bay,53217,"Milwaukee County, Wisconsin",3.0,45,American (Traditional)
5648,"Binary: Games, Food & Spirits",53227,"Milwaukee County, Wisconsin",3.5,31,American (Traditional)
5649,Ferch's Beachside,53172,"Milwaukee County, Wisconsin",3.5,10,American (Traditional)
5650,Hubbard Park Lodge Restaurant & Banquet Facilities,53211,"Milwaukee County, Wisconsin",3.5,32,American (Traditional)
5651,Kitt's Frozen Custard Drive-In,53216,"Milwaukee County, Wisconsin",4.5,16,American (Traditional)
5652,Michael's Family Restaurant,53233,"Milwaukee County, Wisconsin",3.0,24,American (Traditional)
